imdbId,tvdbId,tmdbId,tvmazeId
tt34623021,,292413,
tt29311648,,235914,71747
tt31775027,,262855,75361
tt6705232,,114267,
tt8675140,,90439,
tt31078757,468389,301001,87193
tt32537735,,256536,
tt32420734,457770,254953,88862
tt1190175,96551,88526,
tt3052852,249967,40016,15587
tt0090472,106841,40997,82022
tt1221818,,132229,
tt0461444,,216355,
tt0144735,83989,102299,11849
tt0891660,89341,40578,
tt0819858,,103938,
tt0254768,256565,105932,18888
tt3242776,,80473,89537
tt0805416,,314700,51341
tt1402943,,86063,6571
tt0058825,76489,13504,11914
tt0224830,,216762,
tt1824417,260810,41671,
tt0318220,261708,33833,4886
tt1819779,,103918,
tt0956056,,282624,
tt1482614,107041,29298,21254
tt2718220,,80377,
tt1877712,241421,38991,23893
tt0353087,,21587,
tt0159209,,24873,
tt6451276,,89486,
tt1663967,181371,37749,13667
tt11799948,,8919,
tt0409558,,91060,
tt0300745,247969,290016,
tt0159213,,89351,
tt1075774,,21808,
tt1863783,,38469,
tt3064300,275537,256688,
tt0209547,,282478,
tt0390749,,325456,
tt0328761,,318368,
tt4312432,316286,102710,
tt0162084,,125062,
tt2860162,,32187,
tt4649402,,297252,2273
tt4578908,,282943,
tt5584648,,76543,48315
tt5640558,321149,71199,15774
tt5837108,,126265,51881
tt14140444,,241635,
tt7825580,,76241,
tt7617770,,128773,
tt1846094,,40176,
tt5866284,319359,83635,33751
tt8681436,,107133,
tt7187044,356672,79618,30780
tt8068860,368126,88055,41531
tt10073114,,87969,
tt14909466,,316122,
tt10375260,,85079,
tt9604400,,84706,41846
tt10101380,,88398,40405
tt5262862,,126742,
tt13348088,361157,87321,
tt9425126,357274,85866,40278
tt11152038,,95890,44738
tt13556320,,122285,52092
tt10009438,,83669,43899
tt11604808,,106842,47113
tt11794642,378023,100010,46062
tt27521774,,104923,
tt6918744,,99984,35349
tt11782674,389427,98978,
tt13400756,,114149,51642
tt13495014,,119030,
tt12775836,,114185,52124
tt10973800,383152,113600,43890
tt13885272,397708,120057,
tt14045562,,118918,54432
tt13200640,,114841,54480
tt11847138,394954,117587,52606
tt7582782,,76981,
tt14616078,,126355,63353
tt12788432,,116586,
tt0165026,,96008,3459
tt0227964,408795,102052,
tt6144270,,85040,
tt13186264,410479,130766,
tt14772170,404105,132306,55712
tt0281446,,37528,
tt17677144,,132762,57041
tt21261610,,129192,
tt32314710,,234282,
tt28810429,,234200,70963
tt26456880,440104,234717,67010
tt19049680,418229,234455,71755
tt30324574,,240942,79833
tt12758820,,114557,
tt29804394,,246830,
tt23055142,447579,249039,64835
tt1935066,245521,38861,4649
tt3544892,262406,59726,16475
tt0108698,239551,25759,
tt0171978,254956,101268,55468
tt1842793,230371,37687,21289
tt0221662,,310801,
tt1509677,192351,30810,3422
tt0048838,276506,14590,18670
tt0424720,84256,40791,
tt0201169,,40584,
tt0108913,84203,37240,11761
tt0389569,316001,58565,
tt0268075,303543,26116,70381
tt0115244,,13185,65707
tt0210422,,309967,27980
tt3038248,,57755,417
tt1648137,,41129,
tt0108795,,39481,38014
tt0090406,,30383,58263
tt1693592,248393,39185,3302
tt2665368,,59309,75696
tt2289518,262127,62482,7921
tt0375304,,37801,
tt1443593,302498,30856,
tt0262973,71433,29911,28034
tt2033616,249785,40289,19145
tt8341266,,80076,36778
tt0118338,71293,30662,65797
tt1794286,188371,37738,57772
tt1941007,,39349,23876
tt5256416,,138984,
tt0175404,,30186,
tt28309070,,261654,
tt2049323,251527,40302,1685
tt1220137,82554,13534,17728
tt0050030,,26552,
tt0367273,,99137,
tt0118262,,133438,
tt0939795,,101464,
tt1256557,,51632,
tt0361245,,93235,
tt3651518,,54979,
tt0144036,127461,51761,
tt0115133,108081,54065,
tt10042182,,100945,
tt1019641,,62207,
tt2734604,,79841,
tt1949650,,38869,55591
tt1357604,172181,37129,7488
tt2911448,,80386,
tt3579018,295779,62417,4293
tt3475084,278664,62128,3344
tt3768572,281537,61239,341
tt6131630,,62152,
tt3597606,275278,62120,627
tt3565486,279584,60929,18723
tt4309236,,62118,
tt4061080,305378,53606,6765
tt3469050,277092,61575,3139
tt0077075,71516,26015,37920
tt1048559,,61318,35392
tt8888532,,91372,38105
tt5754620,,82156,
tt0329863,,82675,
tt9108316,,91204,
tt8676618,348352,37158,36937
tt8594496,,83625,38240
tt8826128,354315,93826,
tt8917248,,81987,47248
tt9426804,,134500,
tt9165706,,91405,42695
tt10732794,,91470,38724
tt12422990,,131012,
tt10037034,,98308,45944
tt10584436,,99497,45029
tt9251798,364874,91557,
tt9860664,362152,96826,
tt11482304,,97195,45652
tt3083890,,53357,872
tt0419342,398753,302529,
tt11139828,370759,95836,45432
tt10937180,,129680,43175
tt8629136,,97724,46513
tt0253220,,51818,
tt12688170,,134355,58176
tt13018574,,133979,
tt32537273,,256121,88988
tt32896333,452137,259666,78900
tt34707024,,251444,80664
tt5244362,461882,301258,87467
tt31077887,,256906,
tt32125685,,247898,91028
tt35826975,460375,309157,82694
tt38639709,,298706,
tt36305770,468117,301859,
tt31536241,,248488,79361
tt38884049,,304893,
tt39278979,,308653,
tt31215453,446234,247990,
tt37510653,465386,298939,85706
tt38364461,,301033,
tt38990181,,307176,
tt11522000,374009,97033,45345
tt36505443,,288670,
tt39254849,472485,310054,
tt0874686,140871,41116,17006
tt0486535,,37288,
tt1177054,195681,62957,6487
tt1650526,239441,41513,
tt1661526,237081,38312,5800
tt0180351,,37509,
tt2125012,321730,76372,
tt0458214,,70861,52930
tt0997268,81779,31943,23437
tt2493230,263993,61373,6450
tt1868612,253751,41438,
tt1787217,208101,34992,5607
tt2322248,,44234,
tt1360346,167691,21515,9445
tt0266120,,314803,
tt0368952,,318852,
tt2142305,,321035,
tt1804877,215781,38339,11165
tt2096908,,40972,
tt0995865,81516,7084,5161
tt1824580,215371,37640,15244
tt1570347,260266,41067,
tt1936732,,39956,7503
tt2017354,,30863,
tt2375720,266443,59134,1814
tt2330453,256513,59556,9745
tt1817054,,39393,21642
tt1721669,250091,40087,1409
tt6979188,,83905,30952
tt0407369,78908,38661,
tt2526328,264405,211936,
tt2909322,259112,58715,7182
tt3012160,269008,60719,332
tt3150586,275071,61867,18758
tt3475192,,58432,
tt2964642,269599,60910,1449
tt0299375,,32718,24921
tt2871284,,58800,4698
tt3005648,,72000,
tt2734532,,60854,
tt3131660,286912,59567,3447
tt7131682,,81301,36541
tt2958722,,304145,
tt6626994,,70014,48287
tt0179623,,69357,
tt4179978,,321680,
tt4633666,,72438,
tt6277446,320227,68824,23741
tt0462252,,77751,
tt5677942,321474,70824,
tt4960806,299451,83629,
tt6256692,320460,68890,19719
tt8464002,,68724,
tt6282096,,79893,
tt3171226,273421,60020,28734
tt5574940,322725,69760,22530
tt9412456,,76213,
tt7368796,,82515,48853
tt7005902,,74769,59710
tt7521734,,74565,29543
tt10702160,,79965,
tt7174764,,75797,27370
tt7492122,332636,79385,21820
tt6998202,,77583,28465
tt7414954,345944,83300,30958
tt8498114,,80280,
tt9058120,,85226,
tt7942774,354629,81922,34598
tt8303474,361002,78903,29901
tt7934408,,81182,34870
tt8747342,350265,81001,37807
tt7524382,,80459,
tt8883922,,81329,44092
tt8200004,,78704,36447
tt9165716,,83767,39308
tt7440274,,83109,38977
tt7915124,,77990,43888
tt9031152,,85638,36857
tt7541582,,77597,32693
tt5835180,326543,69222,28968
tt15475278,326543,69222,28968
tt26738929,,301857,
tt11355744,,201954,
tt2362272,,85892,
tt0072570,,208923,
tt20244430,,203531,
tt4659100,,216021,
tt18115928,420064,202296,60416
tt21388150,,205599,66641
tt21862790,,208722,
tt22398462,,210734,
tt22187798,,210213,65571
tt14925956,,214163,
tt9199032,,83745,38940
tt23903462,427497,217806,65346
tt21195488,422295,205857,62871
tt40529147,,311650,
tt40568799,,310430,
tt0446224,277146,51051,9131
tt0266152,,16871,
tt0938493,128141,57210,49247
tt0286400,,121252,
tt0242222,,98224,
tt0793360,,117815,
tt1743280,,119473,
tt0154065,178771,52999,
tt2474852,266240,59151,5345
tt2380598,,48068,6037
tt1162451,,49876,
tt2239804,260376,59506,14266
tt10810428,,92968,43479
tt2677714,,49854,26689
tt5686372,,65917,13160
tt1740984,,117837,
tt0133309,276770,48704,89856
tt6837040,,93125,
tt2710104,269643,58932,226
tt2341762,276680,51823,2017
tt2240937,,99852,
tt1394280,264090,116014,
tt3488298,281613,60791,339
tt3514324,281630,60797,44
tt3585270,284910,61299,1438
tt0461725,251930,54658,
tt4708708,,93920,
tt4160920,292506,62626,5911
tt0979094,,295412,
tt4338336,289965,61933,1608
tt0439930,,62332,
tt6270714,,90709,
tt4845734,297960,63240,2369
tt4800878,304214,65386,6775
tt0133306,84077,115977,
tt4528776,302877,93137,5966
tt5582392,309161,66297,15064
tt0390685,,93249,
tt0439383,318894,103636,44722
tt6495130,,93587,
tt4970276,299976,63833,3113
tt6729080,,76796,26868
tt7143342,,91914,
tt0115335,142261,99768,21084
tt7768010,,82656,34483
tt2802328,,51367,
tt8846890,,101624,
tt7563270,339512,77032,30890
tt9296592,,84315,
tt6895304,,133483,
tt10192576,,89604,41810
tt10050778,362313,87832,41803
tt9529500,,88794,41166
tt10327354,,91875,38635
tt10515848,,90117,
tt9686194,370139,86374,37808
tt10673230,352156,88983,
tt9131050,,93168,39235
tt9151230,,95202,41637
tt0294102,,101939,
tt5766086,,93533,22103
tt8649378,,94101,39703
tt7728082,366918,91463,
tt15207176,,119154,56868
tt12072898,,101948,48936
tt12228116,,103052,
tt10515972,,93250,41780
tt1258242,,153624,
tt11711652,395639,117202,
tt11752090,,104823,
tt11937816,397412,120168,53841
tt14820482,,127862,56074
tt14719276,,152291,55789
tt11966878,,104386,49975
tt14123856,,154542,59754
tt15314956,,123050,
tt13781500,,128601,
tt14759406,,135908,53484
tt20197826,,158227,61119
tt16741564,,157995,
tt15742278,,116882,
tt20859920,401475,135157,62248
tt11847234,,103547,47677
tt13634306,393865,115773,52387
tt27628576,,225008,
tt0448274,,52874,
tt31157544,,287054,
tt32380398,,215000,76909
tt31319003,,280750,
tt31647444,,213220,
tt32843354,,72685,
tt34275059,,284219,89357
tt28949537,,220199,81337
tt38629393,,287344,90180
tt36349317,,289576,
tt37539940,,291617,
tt38884609,471307,305046,
tt39093331,462406,307913,83948
tt41358168,,315853,
tt1727434,248972,39518,2517
tt2379009,,39060,6826
tt0405589,,108535,23674
tt0061248,,45194,14768
tt0080212,70982,12209,
tt1521186,185851,38486,1167
tt0418396,,41391,
tt1988386,256352,43078,2002
tt0896576,207201,38901,89623
tt1911720,252269,42768,25612
tt1388813,296037,208620,
tt3281874,,44908,
tt0263487,,94915,
tt4374254,,33047,37942
tt1028665,,41361,30404
tt0220228,,21568,
tt0264247,,19888,
tt0078632,,28151,
tt7699000,,34636,91293
tt1328268,84133,16357,12852
tt19730486,,197846,
tt0242218,,33283,
tt1287866,,214200,
tt1524415,184951,33836,9906
tt1442170,193511,34256,37912
tt2069688,112451,42154,9515
tt1872397,,91162,41040
tt1565370,,228654,
tt1770211,227781,35258,6409
tt1183194,250140,156585,
tt9877644,,88383,
tt2662356,272416,130057,7852
tt3784176,,230384,11854
tt10270896,,155938,
tt1686721,,200688,
tt4015542,299385,89349,19000
tt4378376,323945,66980,25245
tt5665418,,66902,16791
tt5491994,318408,68595,22036
tt6096940,,68043,
tt4900362,300776,68723,14131
tt5926598,315254,67352,17321
tt4445852,,66578,
tt3727918,,33491,
tt26659409,,33491,
tt7950910,,86822,42318
tt7907922,473978,92209,
tt0240285,,231511,73587
tt10672016,,87540,
tt9327242,,90602,42728
tt35939490,,118323,
tt7392146,,126486,
tt0257316,,206061,36312
tt9708588,358953,86636,41081
tt7639280,,86704,33567
tt0211875,,103100,
tt10813940,393625,117581,47549
tt12299502,,103578,48173
tt9735318,405144,128876,55965
tt12200714,381653,103035,48165
tt12199544,,105962,
tt10505762,,108842,42444
tt11947248,381206,102540,47477
tt14518284,,126035,55250
tt14719590,,126386,55561
tt14721926,,202723,55449
tt11952974,377837,106148,46470
tt12052892,,129897,46469
tt4887776,,116169,52866
tt17425348,,156001,
tt16358384,,153312,59344
tt14085934,,203140,
tt16360104,,152668,
tt12116498,,204570,62474
tt13649396,396992,210235,
tt22503236,,201824,64714
tt22477934,,211008,
tt27203727,,210781,67634
tt26228426,,202625,
tt22694968,435771,228034,61336
tt21149774,432611,223116,67841
tt29669284,,223213,
tt21263178,422279,210178,63510
tt26470023,437212,231031,69921
tt19785176,,226969,
tt15185666,,195420,61526
tt23804962,,223980,67566
tt14899840,,128886,
tt22325774,432040,211079,71382
tt28092780,,231230,
tt29452159,,231647,
tt31844371,472052,288120,
tt19380952,418670,196977,74581
tt31173681,,228076,71973
tt36449057,,285678,
tt32163400,,287551,
tt31806040,461701,286840,83803
tt38960812,,289763,
tt3027048,441610,116089,
tt1534360,126121,32519,8448
tt2733534,,33507,
tt0168298,,199374,
tt0167579,,117718,
tt1404147,,31081,1701
tt0220947,,312227,
tt0937384,302791,83960,44545
tt0414784,261100,127957,77404
tt0221771,,311780,
tt0191724,,83143,
tt0220878,,311484,
tt0190930,,57175,
tt2011445,,59270,11411
tt0098775,,47400,
tt0222536,,313837,
tt2537330,264505,56921,12193
tt0324706,,315196,
tt0324773,,317829,
tt1994702,,74643,
tt0355096,,18650,8560
tt0222598,,314884,
tt0189317,,201524,
tt6280258,,46575,
tt2215434,,85236,
tt1834670,219311,43056,24597
tt6284012,,48235,
tt2276257,,46248,
tt0112150,,204138,
tt27131976,,201172,
tt0254031,,44984,
tt1746088,205651,45444,
tt2238990,,45082,
tt0063865,,73771,
tt3920378,,126306,
tt4481920,,81240,
tt18469642,,195957,
tt8101930,,73340,
tt6839538,,72670,33419
tt6399532,,75643,33489
tt8846404,,81135,37706
tt8884460,,82063,38443
tt27307455,354157,114679,51876
tt9109776,,82819,40323
tt8216084,,111866,
tt10483610,371740,95638,53111
tt9415990,369445,95549,52436
tt11269640,,95640,45064
tt14472170,,115396,
tt14241412,,218984,
tt14609428,398108,129478,57455
tt8595304,403920,126064,
tt5097492,317549,125188,87869
tt14077264,,128033,68540
tt3300610,,158611,
tt14821384,,127974,55869
tt15303284,,128022,59686
tt14004398,,135023,75050
tt13798316,,202101,52482
tt15381296,410213,204373,
tt14622682,,135187,55012
tt14691760,,135794,59692
tt14304084,,126074,55693
tt16219460,,157785,
tt13443332,,153861,59726
tt17221380,,214827,61664
tt11761194,,119845,46213
tt7965440,,96198,45342
tt15005814,,194526,60289
tt18160718,,157255,
tt15012798,406438,132376,56387
tt17921714,,157160,60548
tt14278524,,128013,55855
tt16946130,,194632,57123
tt15393082,,128082,58765
tt32270329,,216399,
tt24059730,,215803,91006
tt13911962,,117878,
tt21636214,424724,218419,65683
tt18990100,424680,211598,
tt26899345,,218692,
tt13958942,,134254,53298
tt15018172,405712,128430,
tt26257058,,194615,
tt10763926,,94347,50555
tt15655018,,135422,
tt16270188,,120241,70224
tt14344360,,124887,56583
tt22015700,425201,210829,
tt27802361,,219236,66760
tt12681586,,217272,69305
tt24069848,428066,215866,65577
tt26761036,,158403,
tt35715307,,284185,83950
tt33029688,452535,259669,82374
tt34935264,,278847,
tt37501777,,307429,
tt29493821,,237015,
tt31392119,469095,302540,87555
tt1686731,,32891,79465
tt0101063,,90024,
tt0106019,,61001,
tt0103534,,64799,33935
tt0459149,268061,64335,71665
tt1756927,199011,34015,955
tt1661316,241321,89115,13328
tt6985086,,73171,
tt1364951,118021,30889,15577
tt1785914,,34277,
tt0934764,,41574,
tt0257320,,41659,
tt0283646,73487,60703,
tt0106055,,32171,19120
tt1640240,250235,32637,46500
tt0855654,,87641,
tt0115181,80495,34026,32885
tt1602852,,32134,28029
tt0334847,274381,15739,
tt1575847,266700,65000,44922
tt1315572,262128,71253,
tt0231040,,61793,
tt1388430,,25584,41711
tt1731871,,33401,
tt1584454,145551,32124,25074
tt0390761,,33915,
tt2346765,265107,60421,9346
tt2244495,259184,56590,3970
tt0200391,,29257,
tt2103948,,41911,
tt0837486,102551,33882,4747
tt2299207,256890,57605,7255
tt0472212,250840,25678,4523
tt12471416,,87367,
tt2992384,,110068,19110
tt2994220,,64412,20093
tt6256484,,70649,23936
tt2806700,,60945,
tt0833398,,109785,
tt3540354,280588,71164,
tt3138220,,57526,24732
tt2131864,277114,81492,8295
tt3277594,,60406,
tt2497788,273493,64872,5597
tt3542324,293760,64533,5686
tt4553722,293633,86801,
tt6352810,,69425,
tt4068740,,64039,6041
tt5260064,303435,64487,9438
tt3975368,300714,64435,4626
tt5047510,305657,74884,10031
tt2860378,274093,60318,24437
tt5615072,310177,68875,67480
tt6438050,322507,70543,21419
tt0874740,,73454,
tt5720168,311901,71887,11335
tt0925510,,257786,
tt5238470,,68889,21628
tt6209406,318601,68342,22354
tt6978870,,71673,
tt7808486,,108091,
tt6225210,,70606,22431
tt0887229,,80050,
tt5590794,,71883,
tt7997214,,72763,
tt8387348,347325,80169,30834
tt6560040,,71967,32614
tt6853528,,72340,33609
tt7949204,361542,80055,
tt7672132,,87372,49744
tt8697346,348371,81372,40387
tt11193036,,80450,
tt9553168,,86607,40335
tt9537306,,86640,40393
tt8531592,360428,87070,41158
tt4366524,,258454,31758
tt4442170,,152443,58324
tt7768840,,87234,40354
tt8045468,,87393,36043
tt6619592,,70102,
tt12287880,,156100,59597
tt12624862,,106567,47908
tt10183988,385735,106292,49308
tt12807546,,106533,
tt3059542,,57047,
tt11621710,386669,107314,45864
tt11766232,,106144,
tt16741486,,155275,
tt16911310,,154922,60473
tt14527610,402730,156993,54766
tt23221806,432203,279283,66307
tt26672563,429414,158258,66734
tt16303630,,152268,60740
tt12597878,,65052,13423
tt8174114,,80225,
tt37018754,,257916,
tt23856916,,261668,65653
tt33746553,,262831,79895
tt39073388,,303076,89267
tt39635402,471435,301322,
tt1989164,300370,64284,55891
tt0320874,,66251,
tt1235317,248483,87193,
tt1111974,253578,93525,65009
tt1463390,,130015,
tt1825375,265730,92297,51420
tt0224732,,155887,
tt3644204,,127407,
tt0088586,138611,19324,45246
tt1063019,,16642,
tt0229117,,93555,
tt0291669,,94513,
tt0209564,,127898,
tt1230417,,126169,
tt0115394,,157344,
tt2123124,,196781,
tt15693478,273585,201182,
tt3018048,279593,88435,
tt4108134,286179,64383,5798
tt4116480,,91837,
tt3672936,290761,92570,48312
tt5207562,,202399,
tt4152216,285538,65080,2410
tt6256946,,65260,
tt5982274,,302227,
tt2019343,,121991,
tt9859616,,87133,41326
tt11156508,,86857,41071
tt6794972,,90059,
tt6610538,,122080,
tt7319038,,85647,30871
tt4131818,,86799,27379
tt8792678,,92723,
tt9590698,,87624,55762
tt9100878,,85212,42775
tt8610916,357409,85328,41105
tt7762780,,85628,44723
tt9856336,356608,90822,46947
tt6818976,352132,84006,66643
tt10028556,,86473,74172
tt9584024,358682,86169,47168
